"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name" "COI" "12S" "16S" "cytb"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias melanonema" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias melanostigma" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias obscurus" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias patulus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias schmidti" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias simplex" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias tetranema" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Eustomias" "Eustomias triramis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Eutaeniophorus" "Eutaeniophorus festivus" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Eutelichthys" "Eutelichthys leptochirus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Euthynnus" "Euthynnus alletteratus" 85 7 6 14
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Eutrigla" "Eutrigla gurnardus" 27 4 6 10
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Evermannellidae" "Evermannella" "Evermannella balbo" 7 0 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Evynnis" "Evynnis ehrenbergii" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Exocoetus" "Exocoetus obtusirostris" 5 0 0 9
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Exocoetus" "Exocoetus volitans" 9 3 2 272
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nettastomatidae" "Facciolella" "Facciolella oxyrhyncha" 7 2 2 2
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Favonigobius" "Favonigobius melanobranchus" 1 5 1 0
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Fistulariidae" "Fistularia" "Fistularia commersonii" 139 16 16 15
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Fistulariidae" "Fistularia" "Fistularia petimba" 34 9 7 2
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Fistulariidae" "Fistularia" "Fistularia tabacaria" 8 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Flagellostomias" "Flagellostomias boureei" 11 1 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Fodiator" "Fodiator acutus" 1 0 3 2
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Fontitrygon" "Fontitrygon margarita" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Fontitrygon" "Fontitrygon margaritella" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Antennariidae" "Fowlerichthys" "Fowlerichthys radiosus" 6 1 1 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Antennariidae" "Fowlerichthys" "Fowlerichthys senegalensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Cyprinodontiformes" "Fundulidae" "Fundulus" "Fundulus heteroclitus" 40 16 15 293
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Gadella" "Gadella imberbis" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Gadella" "Gadella maraldi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Gadiculus" "Gadiculus argenteus" 38 6 4 11
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Gadiculus" "Gadiculus thori" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Gadomus" "Gadomus arcuatus" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Gadomus" "Gadomus dispar" 6 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Gadomus" "Gadomus longifilis" 6 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Gadus" "Gadus macrocephalus" 103 13 19 125
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Gadus" "Gadus morhua" 425 169 175 1118
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus argentatus" 27 5 3 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus biscayensis" 19 1 0 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus ensis" 32 3 1 5
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus granti" 2 0 0 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus guttatus" 12 5 0 4
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus macrophthalmus" 29 2 0 2
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus mediterraneus" 19 7 0 7
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Gaidropsarus" "Gaidropsarus vulgaris" 24 3 2 4
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Galeocerdo" "Galeocerdo cuvier" 254 9 8 22
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Polynemidae" "Galeoides" "Galeoides decadactylus" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Triakidae" "Galeorhinus" "Galeorhinus galeus" 24 1 2 1
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Pentanchidae" "Galeus" "Galeus atlanticus" 13 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Pentanchidae" "Galeus" "Galeus melastomus" 54 5 5 78
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Pentanchidae" "Galeus" "Galeus murinus" 0 1 1 0
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Pentanchidae" "Galeus" "Galeus polli" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gammogobius" "Gammogobius steinitzi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Gasterosteidae" "Gasterosteus" "Gasterosteus aculeatus" 195 23 26 539
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Gempylus" "Gempylus serpens" 18 2 3 2
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Gephyroberyx" "Gephyroberyx darwinii" 15 1 1 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Gerreidae" "Gerres" "Gerres nigri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Gigantactinidae" "Gigantactis" "Gigantactis vanhoeffeni" 12 3 5 4
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Giganturidae" "Gigantura" "Gigantura chuni" 9 2 1 1
"Animalia" "Chordata" "Elasmobranchii" "Orectolobiformes" "Ginglymostomatidae" "Ginglymostoma" "Ginglymostoma cirratum" 7 4 4 14
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Girella" "Girella stuebeli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Kyphosidae" "Girella" "Girella zonata" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Glaucostegidae" "Glaucostegus" "Glaucostegus cemiculus" 2 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Rhinopristiformes" "Glaucostegidae" "Glaucostegus" "Glaucostegus halavi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Argentinidae" "Glossanodon" "Glossanodon leioglossus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Argentinidae" "Glossanodon" "Glossanodon polli" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Glyptocephalus" "Glyptocephalus cynoglossus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Gnathophis" "Gnathophis mystax" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobioides" "Gobioides africanus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobionellus" "Gobionellus occidentalis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius ater" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius auratus" 5 0 1 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius bucchichi" 12 2 3 10
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius cobitis" 9 1 2 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius couchi" 5 0 0 6
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius cruentatus" 8 1 1 39
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius fallax" 7 0 1 6
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius gasteveni" 9 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius geniporus" 9 0 1 68
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius incognitus" 8 2 0 20
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius kolombatovici" 5 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius niger" 54 8 10 5
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius paganellus" 13 5 3 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius roulei" 5 0 0 1
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius rubropunctatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius senegambiensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius strictus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius vittatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobius" "Gobius xanthocephalus" 7 13 1 1
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gobiusculus" "Gobiusculus flavescens" 7 5 6 3
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Gonichthys" "Gonichthys cocco" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Gonostoma" "Gonostoma atlanticum" 4 4 2 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Gonostoma" "Gonostoma denudatum" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Gorogobius" "Gorogobius nigricinctus" 1 1 1 1
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Gouania" "Gouania willdenowi" 34 3 2 1
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias circularis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias dentatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Grammatostomias" "Grammatostomias flagellibarba" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Grammicolepididae" "Grammicolepis" "Grammicolepis brachiusculus" 3 4 3 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Grammonus" "Grammonus ater" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ateleopodiformes" "Ateleopodidae" "Guentherus" "Guentherus altivela" 1 0 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Guttigadus" "Guttigadus latifrons" 1 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Gymnammodytes" "Gymnammodytes cicerelus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Gymnammodytes" "Gymnammodytes semisquamatus" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus andersoni" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus retrodorsalis" 0 1 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Gymnelus" "Gymnelus viridis" 22 1 1 1
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Gymnocanthus" "Gymnocanthus tricuspis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Gymnocephalus" "Gymnocephalus cernua" 60 8 10 9
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax afer" 0 0 0 4
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax maderensis" 1 2 1 5
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax mareei" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax miliaris" 5 3 3 5
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax polygonius" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax reticularis" 16 3 3 1
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax unicolor" 0 3 1 8
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Gymnothorax" "Gymnothorax vicinus" 6 1 1 1
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura altavela" 32 2 0 1
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura hirundo" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Gymnuridae" "Gymnura" "Gymnura micrura" 16 0 1 1
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Halargyreus" "Halargyreus johnsonii" 79 1 5 2
"Animalia" "Chordata" "Actinopteri" "Batrachoidiformes" "Batrachoididae" "Halobatrachus" "Halobatrachus didactylus" 3 2 1 0
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosauropsis" "Halosauropsis macrochir" 18 5 4 1
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus guentheri" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus johnsonianus" 2 2 2 0
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Halosauridae" "Halosaurus" "Halosaurus ovenii" 5 2 2 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Linophrynidae" "Haplophryne" "Haplophryne mollis" 11 3 2 2
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Haptenchelys" "Haptenchelys texis" 0 0 0 0
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Harriotta" "Harriotta haeckeli" 0 0 0 0
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Harriotta" "Harriotta raleighana" 2 2 2 2
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Sebastidae" "Helicolenus" "Helicolenus dactylopterus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Hemerorhinus" "Hemerorhinus opici" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus balao" 5 0 2 3
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus brasiliensis" 2 0 1 3
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hemiramphus" "Hemiramphus far" 27 4 5 1
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Heniochus" "Heniochus intermedius" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Heptranchias" "Heptranchias perlo" 24 7 14 2
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Herklotsichthys" "Herklotsichthys punctatus" 7 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Herpetoichthys" "Herpetoichthys regius" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Herwigia" "Herwigia kreffti" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Heteroconger" "Heteroconger longissimus" 6 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Heteromycteris" "Heteromycteris proboscideus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Heterophotus" "Heterophotus ophistoma" 1 2 0 0
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Priacanthidae" "Heteropriacanthus" "Heteropriacanthus cruentatus" 59 4 1 4
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Hexanchus" "Hexanchus griseus" 35 45 53 38
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Hexanchidae" "Hexanchus" "Hexanchus nakamurai" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus albinares" 3 2 2 2
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus compressus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus groenlandicus" 3 3 3 3
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Himantolophidae" "Himantolophus" "Himantolophus mauli" 0 0 0 0
"Animalia" "Chordata" "Elasmobranchii" "Myliobatiformes" "Dasyatidae" "Himantura" "Himantura uarnak" 57 5 2 20
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus algiricus" 1 0 2 8
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus fuscus" 10 1 3 21
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus guttulatus" 7 0 7 124
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Hippocampus" "Hippocampus hippocampus" 9 6 22 62
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Hippoglossoides" "Hippoglossoides platessoides" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Hippoglossus" "Hippoglossus hippoglossus" 26 7 7 14
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Hirundichthys" "Hirundichthys rondeletii" 5 2 2 2
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Hirundichthys" "Hirundichthys speculiger" 3 1 0 5
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Synaphobranchidae" "Histiobranchus" "Histiobranchus bathybius" 6 1 0 1
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Antennariidae" "Histrio" "Histrio histrio" 37 5 4 1
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Pomacanthidae" "Holacanthus" "Holacanthus africanus" 1 3 3 3
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Pomacanthidae" "Holacanthus" "Holacanthus ciliaris" 18 9 10 6
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Holcomycteronus" "Holcomycteronus profundissimus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Holcomycteronus" "Holcomycteronus squamosus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia anomala" 6 2 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia cyanocephala" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Holtbyrnia" "Holtbyrnia macrops" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus atlanticus" 122 1 3 44
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus cadenati" 0 0 0 4
"Animalia" "Chordata" "Actinopteri" "Trachichthyiformes" "Trachichthyidae" "Hoplostethus" "Hoplostethus mediterraneus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Howellidae" "Howella" "Howella sherborni" 16 0 0 0
"Animalia" "Chordata" "Actinopteri" "Acipenseriformes" "Acipenseridae" "Huso" "Huso huso" 8 5 4 47
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus affinis" 8 2 2 2
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus alberti" 0 0 0 0
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Hydrolagus" "Hydrolagus mirabilis" 2 1 1 1
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum benoiti" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum hygomii" 17 3 1 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum macrochir" 8 0 3 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum reinhardtii" 14 1 2 0
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Hygophum" "Hygophum taaningi" 28 0 3 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Hymenocephalus" "Hymenocephalus italicus" 2 1 1 0
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Hymenogadus" "Hymenogadus gracilis" 3 1 0 0
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Hyperoglyphe" "Hyperoglyphe perciformis" 2 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Hyperoplus" "Hyperoplus immaculatus" 9 1 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Ammodytidae" "Hyperoplus" "Hyperoplus lanceolatus" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus aequipinnis" 0 1 1 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus bananensis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Hypleurochilus" "Hypleurochilus langi" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Hypophthalmichthys" "Hypophthalmichthys molitrix" 128 94 39 70
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hyporhamphus" "Hyporhamphus affinis" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Hyporhamphus" "Hyporhamphus picarti" 0 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Hyporthodus" "Hyporthodus haifensis" 8 2 2 5
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Icelus" "Icelus bicornis" 4 0 0 0
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Cottidae" "Icelus" "Icelus spatula" 32 2 2 2
