"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium atrum"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium cuprarium"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium isaacsi"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Nannobrachium" "Nannobrachium lineatum"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia groenlandica"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia iberica"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Microstomatidae" "Nansenia" "Nansenia oblita"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Narcetes" "Narcetes stomias"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Naucrates" "Naucrates ductor"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Nealotus" "Nealotus tripes"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Negaprion" "Negaprion brevirostris"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Nematogobius" "Nematogobius brachynemus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Nematogobius" "Nematogobius maindroni"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nemichthyidae" "Nemichthys" "Nemichthys curvirostris"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nemichthyidae" "Nemichthys" "Nemichthys scolopaceus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Nemipteridae" "Nemipterus" "Nemipterus japonicus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Nemipteridae" "Nemipterus" "Nemipterus randalli"
"Animalia" "Chordata" "Actinopteri" "Albuliformes" "Albulidae" "Nemoossis" "Nemoossis belloci"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Neochelon" "Neochelon falcipinnis"
"Animalia" "Chordata" "Actinopteri" "Zeiformes" "Oreosomatidae" "Neocyttus" "Neocyttus helgae"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Neogobius" "Neogobius fluviatilis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Neogobius" "Neogobius melanostomus"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Rhinochimaeridae" "Neoharriotta" "Neoharriotta pinnata"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Scorpaenidae" "Neomerinthe" "Neomerinthe folgori"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Neonesthes" "Neonesthes capensis"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Neoraja" "Neoraja caerulea"
"Animalia" "Chordata" "Elasmobranchii" "Rajiformes" "Rajidae" "Neoraja" "Neoraja iberica"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Neoscopelidae" "Neoscopelus" "Neoscopelus macrolepidotus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Neoscopelidae" "Neoscopelus" "Neoscopelus microchir"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis lumbriciformis"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis maculatus"
"Animalia" "Chordata" "Actinopteri" "Syngnathiformes" "Syngnathidae" "Nerophis" "Nerophis ophidion"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Gempylidae" "Nesiarchus" "Nesiarchus nasutus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Derichthyidae" "Nessorhamphus" "Nessorhamphus ingolfianus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Nettastomatidae" "Nettastoma" "Nettastoma melanura"
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Netuma" "Netuma thalassina"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia aequalis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia duodecim"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia longebarbata"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia micronychodon"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Nezumia" "Nezumia sclerorhynchus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Scaridae" "Nicholsina" "Nicholsina collettei"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Nomeidae" "Nomeus" "Nomeus gronovii"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Normichthys" "Normichthys operosus"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Notacanthus" "Notacanthus bonaparte"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Notacanthus" "Notacanthus chemnitzii"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notolychnus" "Notolychnus valdiviae"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus bolini"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus caudispinosus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus elongatus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus kroyeri"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Notoscopelus" "Notoscopelus resplendens"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Oblada" "Oblada melanura"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Odondebuenia" "Odondebuenia balearica"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Odontaspis" "Odontaspis ferox"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Odontaspis" "Odontaspis noronhai"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Odontomacrurus" "Odontomacrurus murrayi"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Odontostomias" "Odontostomias masticopogon"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Odontostomias" "Odontostomias micropogon"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Evermannellidae" "Odontostomops" "Odontostomops normalops"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Oedalechilus" "Oedalechilus labeo"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Omobranchus" "Omobranchus punctatus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Omosudidae" "Omosudis" "Omosudis lowii"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus gorbuscha"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus keta"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Oncorhynchus" "Oncorhynchus mykiss"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes anisacanthus"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes clarkei"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes eschrichtii"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Oneirodes" "Oneirodes myrionemus"
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Opeatogenys" "Opeatogenys cadenati"
"Animalia" "Chordata" "Actinopteri" "Gobiesociformes" "Gobiesocidae" "Opeatogenys" "Opeatogenys gracilis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophichthus" "Ophichthus ophis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophichthus" "Ophichthus rufus"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion barbatum"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion lozanoi"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Ophidion" "Ophidion rochei"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Ophioblennius" "Ophioblennius atlanticus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Ophisurus" "Ophisurus serpens"
"Animalia" "Chordata" "Actinopteri" "Argentiniformes" "Opisthoproctidae" "Opisthoproctus" "Opisthoproctus soleatus"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Oplegnathidae" "Oplegnathus" "Oplegnathus fasciatus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Scombridae" "Orcynopsis" "Orcynopsis unicolor"
"Animalia" "Chordata" "Actinopteri" "Osmeriformes" "Osmeridae" "Osmerus" "Osmerus eperlanus"
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Ostorhinchus" "Ostorhinchus fasciatus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Ostraciidae" "Ostracion" "Ostracion cubicus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Oxynotidae" "Oxynotus" "Oxynotus centrina"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Oxynotidae" "Oxynotus" "Oxynotus paradoxus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Hemiramphidae" "Oxyporhamphus" "Oxyporhamphus similis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Oxyurichthys" "Oxyurichthys papuensis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Oxyurichthys" "Oxyurichthys petersii"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara bulbiceps"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara crassiceps"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Zoarcidae" "Pachycara" "Pachycara crossacanthum"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Pachystomias" "Pachystomias microdon"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus acarne"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus bellottii"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus bogaraveo"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagellus" "Pagellus erythrinus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus africanus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus auriga"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus caeruleostictus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus major"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Pagrus" "Pagrus pagrus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stromateidae" "Pampus" "Pampus argenteus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Heterenchelyidae" "Panturichthys" "Panturichthys fowleri"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Heterenchelyidae" "Panturichthys" "Panturichthys mauritanicus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Papilloculiceps" "Papilloculiceps longiceps"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius dialloi"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius gattorugine"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius goreensis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius incognitus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius parvicornis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius pilicornis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius rouxi"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius ruber"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius salensis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius sanguinolentus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius sierraensis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius tentacularis"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius thysanius"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Parablennius" "Parablennius zvonimiri"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Caristiidae" "Paracaristius" "Paracaristius maderensis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Paracetonurus" "Paracetonurus flagellicauda"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Parachelon" "Parachelon grandisquamis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Paraconger" "Paraconger macrops"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Paraconger" "Paraconger notialis"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Hemigaleidae" "Paragaleus" "Paragaleus pectoralis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parakuhlia" "Parakuhlia macrophthalmus"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Paralepis" "Paralepis coregonoides"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Paralepididae" "Paralepis" "Paralepis speciosa"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis bathybius"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis copei"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis edwardsi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis hystrix"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis membranaceus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Paraliparis" "Paraliparis murieli"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Pinguipedidae" "Parapercis" "Parapercis atlantica"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parapristipoma" "Parapristipoma humile"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Parapristipoma" "Parapristipoma octolineatum"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Chlorophthalmidae" "Parasudis" "Parasudis fraserbrunneri"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Parataeniophorus" "Parataeniophorus gulosus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Parexocoetus" "Parexocoetus mento"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Parophidion" "Parophidion vassali"
"Animalia" "Chordata" "Actinopteri" "Mulliformes" "Mullidae" "Parupeneus" "Parupeneus forsskali"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa cadenati"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa impar"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa lascaris"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa nasuta"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Pegusa" "Pegusa triophthalma"
"Animalia" "Chordata" "Actinopteri" "Centrarchiformes" "Terapontidae" "Pelates" "Pelates quadrilineatus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Pelecus" "Pelecus cultratus"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Pempheridae" "Pempheris" "Pempheris mangula"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Pempheridae" "Pempheris" "Pempheris rhomboidea"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Penopus" "Penopus microphthalmus"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Polynemidae" "Pentanemus" "Pentanemus quinquarius"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Pentherichthys" "Pentherichthys atratus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Perca" "Perca fluviatilis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Percidae" "Percarina" "Percarina demidoffii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Periophthalmus" "Periophthalmus barbarus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Peristediidae" "Peristedion" "Peristedion cataphractum"
"Animalia" "Chordata" "Petromyzonti" "Petromyzontiformes" "Petromyzontidae" "Petromyzon" "Petromyzon marinus"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Blenniidae" "Petroscirtes" "Petroscirtes ancylodon"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Phaenomonas" "Phaenomonas longissima"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Pholidae" "Pholis" "Pholis gunnellus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes braueri"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes dinema"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes leucospilus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes margarita"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes mirabilis"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photonectes" "Photonectes parvimanus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Photostomias" "Photostomias guernei"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Photostylus" "Photostylus pycnopterus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Phoxinus" "Phoxinus phoxinus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Scophthalmidae" "Phrynorhombus" "Phrynorhombus norvegicus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Phycidae" "Phycis" "Phycis blennoides"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Phycidae" "Phycis" "Phycis phycis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Physiculus" "Physiculus dalwigki"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Moridae" "Physiculus" "Physiculus huloti"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Pinguipedidae" "Pinguipes" "Pinguipes brasilianus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Pisodonophis" "Pisodonophis semicinctus"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Planiliza" "Planiliza haematocheila"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Ephippidae" "Platax" "Platax teira"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Platichthys" "Platichthys flesus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Belonidae" "Platybelone" "Platybelone lovii"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Caristiidae" "Platyberyx" "Platyberyx opalescens"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Platycephalidae" "Platycephalus" "Platycephalus indicus"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Platytroctes" "Platytroctes apus"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Platytroctidae" "Platytroctes" "Platytroctes mirus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Plectorhinchus" "Plectorhinchus macrolepis"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Plectorhinchus" "Plectorhinchus mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Pleuronectidae" "Pleuronectes" "Pleuronectes platessa"
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Plotosidae" "Plotosus" "Plotosus lineatus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Pollachius" "Pollachius pollachius"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Pollachius" "Pollachius virens"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Phosichthyidae" "Pollichthys" "Pollichthys mauli"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Polyacanthonotus" "Polyacanthonotus africanus"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Polyacanthonotus" "Polyacanthonotus challengeri"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Polyacanthonotus" "Polyacanthonotus merretti"
"Animalia" "Chordata" "Actinopteri" "Notacanthiformes" "Notacanthidae" "Polyacanthonotus" "Polyacanthonotus rissoanus"
"Animalia" "Chordata" "Actinopteri" "Carangaria" "Polynemidae" "Polydactylus" "Polydactylus quadrifilis"
